centre_lat,centre_lon,sounding_count,ch4_bias_corrected_ppb,ch4_raw_ppb,impervious_fraction,impervious_coverage,rice_fraction_single,rice_fraction_combined,rice_coverage,province_share_outside,share_anhui,share_jiangsu,share_shanghai,share_zhejiang
28.325,115.675,80,1905.46,1894.46,0.073393,0.9996,,,0.0,1.0,,,,
28.325,115.925,112,1902.3,1890.45,0.064153,1.0007,,,0.0,1.0,,,,
28.325,116.175,82,1901.3,1890.42,0.090659,1.0007,,,0.0,1.0,,,,
28.325,116.425,132,1899.03,1885.27,0.010464,0.9996,,,0.0,1.0,,,,
28.325,116.675,154,1895.75,1880.32,0.05379,1.0007,,,0.0,1.0,,,,
28.325,116.925,163,1892.62,1881.88,0.107347,1.0007,,,0.0,1.0,,,,
28.325,117.175,128,1891.01,1879.51,0.104098,0.9996,,,0.0,1.0,,,,
28.325,117.425,126,1890.65,1876.34,0.041501,1.0007,,,0.0,1.0,,,,
28.325,117.675,125,1894.33,1881.3,0.077533,1.0007,,,0.0,1.0,,,,
28.325,117.925,58,1892.56,1878.51,0.117341,0.9996,,,0.0,1.0,,,,
28.325,118.175,126,1894.55,1881.94,0.070537,1.0007,,,0.0,1.0,,,,
28.325,118.425,13,1899.56,1882.76,0.007591,1.0007,0.016232,0.024797,0.2369,0.7632,,,,0.2368
28.325,119.425,2,1891.56,1875.07,0.010804,0.9996,0.005909,0.007771,1.0,0.0,,,,1.0
28.325,119.675,9,1889.82,1877.91,0.019899,1.0007,0.014199,0.017816,0.9996,0.0,,,,1.0
28.325,119.925,14,1886.6,1875.04,0.067555,0.9996,0.010375,0.012939,1.0,0.0,,,,1.0
28.325,121.425,15,1907.21,1894.98,0.190861,0.9996,0.037536,0.045974,0.6967,0.3032,,,,0.6968
28.325,121.925,9,1870.25,1863.08,0.000234,1.0007,,,0.0,1.0,,,,
28.325,122.175,12,1853.92,1846.81,0.0,0.9996,,,0.0,1.0,,,,
28.325,122.425,14,1855.1,1847.99,0.0,1.0007,,,0.0,1.0,,,,
28.075,114.925,112,1902.08,1887.0,0.013795,0.9986,,,0.0,1.0,,,,
28.075,115.175,197,1900.42,1888.67,0.013847,0.9996,,,0.0,1.0,,,,
28.075,115.425,134,1906.01,1896.16,0.077642,0.9996,,,0.0,1.0,,,,
28.075,115.675,182,1909.86,1898.66,0.089208,0.9986,,,0.0,1.0,,,,
28.075,115.925,167,1903.83,1888.41,0.022497,0.9996,,,0.0,1.0,,,,
28.075,116.175,148,1903.38,1889.42,0.030781,0.9996,,,0.0,1.0,,,,
28.075,116.425,153,1899.16,1888.41,0.091312,0.9986,,,0.0,1.0,,,,
28.075,116.675,168,1894.94,1878.63,0.013531,0.9996,,,0.0,1.0,,,,
28.075,116.925,147,1892.25,1875.57,0.015454,0.9996,,,0.0,1.0,,,,
28.075,117.175,71,1893.76,1877.33,0.003802,0.9986,,,0.0,1.0,,,,
28.075,117.425,9,1885.65,1861.95,0.001456,0.9996,,,0.0,1.0,,,,
28.075,117.675,18,1896.9,1878.73,0.004422,0.9996,,,0.0,1.0,,,,
28.075,117.925,10,1892.09,1875.04,0.002662,0.9986,,,0.0,1.0,,,,
28.075,118.425,13,1888.06,1872.04,0.008797,0.9996,,,0.0,1.0,,,,
28.075,120.675,1,1920.53,1910.77,0.293749,0.9986,0.015715,0.023047,0.8877,0.1123,,,,0.8877
28.075,121.425,6,1868.13,1860.96,0.019292,0.9986,0.016615,0.019433,0.0485,0.9515,,,,0.0485
28.075,121.675,27,1871.9,1863.89,0.0,0.9996,,,0.0,1.0,,,,
28.075,121.925,26,1870.87,1863.7,0.0,0.9996,,,0.0,1.0,,,,
28.075,122.175,12,1853.79,1846.68,0.0,0.9986,,,0.0,1.0,,,,
28.075,122.425,10,1880.04,1872.83,0.0,0.9996,,,0.0,1.0,,,,
27.825,114.925,145,1903.76,1891.07,0.182894,0.9996,,,0.0,1.0,,,,
27.825,115.175,190,1902.36,1888.58,0.015779,1.0007,,,0.0,1.0,,,,
27.825,115.425,107,1910.04,1897.61,0.049946,1.0007,,,0.0,1.0,,,,
27.825,115.675,31,1899.65,1883.24,0.004773,0.9996,,,0.0,1.0,,,,
27.825,115.925,107,1896.52,1879.08,0.006225,1.0007,,,0.0,1.0,,,,
27.825,116.175,156,1900.37,1887.55,0.050447,1.0007,,,0.0,1.0,,,,
27.825,116.425,132,1897.99,1884.16,0.065672,0.9996,,,0.0,1.0,,,,
27.825,116.675,164,1898.73,1883.06,0.035814,1.0007,,,0.0,1.0,,,,
27.825,116.925,41,1894.35,1872.62,0.001546,1.0007,,,0.0,1.0,,,,
27.825,117.175,1,1845.77,1829.48,0.009306,0.9996,,,0.0,1.0,,,,
27.825,117.925,2,1926.71,1912.03,0.023917,0.9996,,,0.0,1.0,,,,
27.825,118.425,5,1894.96,1881.4,0.014906,1.0007,,,0.0,1.0,,,,
27.825,118.675,12,1887.28,1868.51,0.003473,0.9996,0.002487,0.003192,0.0077,0.9923,,,,0.0077
27.825,119.925,8,1893.51,1873.66,0.008123,0.9996,0.017403,0.023956,1.0,0.0,,,,1.0
27.825,120.425,6,1903.95,1891.76,0.068175,1.0007,0.04606,0.084698,1.0,0.0,,,,1.0
27.825,120.675,4,1906.86,1893.97,0.338849,0.9996,0.017465,0.032081,0.8927,0.1072,,,,0.8928
27.825,121.175,4,1860.22,1853.08,0.020172,1.0007,0.013689,0.038923,0.0393,0.9607,,,,0.0393
27.825,121.425,28,1860.25,1853.11,0.0,0.9996,,,0.0,1.0,,,,
27.825,121.675,33,1869.78,1862.61,0.0,1.0007,,,0.0,1.0,,,,
27.825,121.925,19,1872.13,1864.95,0.0,1.0007,,,0.0,1.0,,,,
27.825,122.175,17,1863.14,1856.0,0.0,0.9996,,,0.0,1.0,,,,
27.825,122.425,26,1872.63,1865.44,0.0,1.0007,,,0.0,1.0,,,,
27.575,114.925,165,1899.91,1879.66,0.006502,0.9996,,,0.0,1.0,,,,
27.575,115.175,129,1901.79,1882.89,0.009479,1.0007,,,0.0,1.0,,,,
27.575,115.425,105,1902.9,1884.45,0.012485,1.0007,,,0.0,1.0,,,,
27.575,115.675,94,1897.21,1879.32,0.004812,0.9996,,,0.0,1.0,,,,
27.575,115.925,54,1895.25,1878.33,0.005516,1.0007,,,0.0,1.0,,,,
27.575,116.175,102,1897.51,1878.35,0.018684,1.0007,,,0.0,1.0,,,,
27.575,116.425,30,1897.84,1877.15,0.000972,0.9996,,,0.0,1.0,,,,
27.575,116.675,87,1897.74,1876.96,0.038447,1.0007,,,0.0,1.0,,,,
27.575,116.925,15,1888.46,1863.53,0.00013,1.0007,,,0.0,1.0,,,,
27.575,117.175,18,1891.12,1870.6,0.002677,0.9996,,,0.0,1.0,,,,
27.575,117.425,10,1889.61,1874.56,0.017224,1.0007,,,0.0,1.0,,,,
27.575,117.925,40,1894.81,1873.82,0.022997,0.9996,,,0.0,1.0,,,,
27.575,118.175,24,1892.39,1873.21,0.009738,1.0007,,,0.0,1.0,,,,
27.575,118.675,20,1889.91,1865.04,0.015296,0.9996,,,0.0,1.0,,,,
27.575,120.425,23,1894.49,1883.27,0.210954,1.0007,0.046331,0.088603,1.0,0.0,,,,1.0
27.575,120.675,1,1842.75,1835.68,0.12463,0.9996,0.077053,0.143882,0.3872,0.6129,,,,0.3871
27.575,120.925,5,1858.97,1846.94,0.000144,1.0007,0.0,0.0,0.0004,0.9996,,,,0.0004
27.575,121.175,12,1862.33,1855.19,0.00076,1.0007,0.01588,0.01588,0.0165,0.9835,,,,0.0165
27.575,121.425,43,1861.05,1853.91,0.0,0.9996,,,0.0,1.0,,,,
27.575,121.675,32,1862.56,1855.41,0.0,1.0007,,,0.0,1.0,,,,
27.575,121.925,14,1868.33,1861.17,0.0,1.0007,,,0.0,1.0,,,,
27.575,122.175,18,1873.39,1866.2,0.0,0.9996,,,0.0,1.0,,,,
27.575,122.425,24,1879.27,1872.06,0.0,1.0007,,,0.0,1.0,,,,
27.325,114.925,153,1899.72,1887.27,0.015738,0.9986,,,0.0,1.0,,,,
27.325,115.175,71,1904.77,1887.46,0.040807,0.9996,,,0.0,1.0,,,,
27.325,115.425,164,1896.12,1878.78,0.031615,0.9996,,,0.0,1.0,,,,
27.325,115.675,145,1898.88,1879.26,0.003277,0.9986,,,0.0,1.0,,,,
27.325,115.925,49,1894.46,1877.66,0.018563,0.9996,,,0.0,1.0,,,,
27.325,116.175,10,1891.02,1869.79,0.001422,0.9996,,,0.0,1.0,,,,
27.325,116.425,29,1898.15,1884.09,0.018676,0.9986,,,0.0,1.0,,,,
27.325,116.675,118,1901.45,1881.68,0.009272,0.9996,,,0.0,1.0,,,,
27.325,116.925,89,1886.34,1867.23,0.021904,0.9996,,,0.0,1.0,,,,
27.325,117.175,8,1886.25,1864.61,0.000717,0.9986,,,0.0,1.0,,,,
27.325,117.425,26,1902.81,1882.64,0.036376,0.9996,,,0.0,1.0,,,,
27.325,117.675,7,1907.01,1885.02,0.011965,0.9996,,,0.0,1.0,,,,
27.325,117.925,67,1900.93,1878.03,0.004661,0.9986,,,0.0,1.0,,,,
27.325,118.175,82,1897.5,1877.07,0.052765,0.9996,,,0.0,1.0,,,,
27.325,118.425,2,1913.89,1893.51,0.003466,0.9996,,,0.0,1.0,,,,
27.325,118.925,3,1850.89,1830.35,0.01109,0.9996,,,0.0,1.0,,,,
27.325,119.175,26,1890.68,1868.15,0.002008,0.9996,0.004406,0.005304,0.0653,0.9345,,,,0.0655
27.325,120.175,1,1876.79,1857.49,0.04223,0.9996,0.012542,0.027447,0.2371,0.7627,,,,0.2373
27.325,120.425,2,1880.8,1864.03,0.029889,0.9996,0.012304,0.035982,0.6446,0.3553,,,,0.6447
27.325,120.675,8,1858.89,1851.76,0.013898,0.9986,0.04093,0.097088,0.0888,0.9111,,,,0.0889
27.325,120.925,27,1853.03,1845.93,0.0,0.9996,,,0.0,1.0,,,,
27.325,121.175,37,1861.43,1854.29,7.8e-05,0.9996,0.001604,0.001604,0.0024,0.9976,,,,0.0024
27.325,121.425,38,1858.6,1851.47,0.0,0.9986,,,0.0,1.0,,,,
27.325,121.675,21,1864.19,1857.04,0.0,0.9996,,,0.0,1.0,,,,
27.325,121.925,25,1867.22,1860.06,0.0,0.9996,,,0.0,1.0,,,,
27.325,122.175,15,1876.34,1869.15,0.0,0.9986,,,0.0,1.0,,,,
27.325,122.425,5,1876.52,1869.32,0.0,0.9996,,,0.0,1.0,,,,
27.075,114.925,105,1905.63,1893.37,0.18773,0.9996,,,0.0,1.0,,,,
27.075,115.175,33,1902.0,1880.72,0.023391,1.0007,,,0.0,1.0,,,,
27.075,115.425,104,1898.22,1876.97,0.001953,1.0007,,,0.0,1.0,,,,
27.075,115.675,50,1898.07,1880.62,0.010278,0.9996,,,0.0,1.0,,,,
27.075,115.925,2,1890.93,1869.16,0.001117,1.0007,,,0.0,1.0,,,,
27.075,116.175,9,1902.31,1879.54,0.00064,1.0007,,,0.0,1.0,,,,
27.075,116.425,55,1896.23,1880.4,0.004837,0.9996,,,0.0,1.0,,,,
27.075,116.675,96,1899.63,1880.63,0.002572,1.0007,,,0.0,1.0,,,,
27.075,116.925,20,1891.14,1871.34,0.001371,1.0007,,,0.0,1.0,,,,
27.075,117.175,11,1890.63,1870.01,0.003663,0.9996,,,0.0,1.0,,,,
27.075,117.425,4,1889.04,1864.42,0.000628,1.0007,,,0.0,1.0,,,,
27.075,117.675,15,1887.48,1862.27,0.004443,1.0007,,,0.0,1.0,,,,
27.075,117.925,6,1894.95,1871.1,0.002245,0.9996,,,0.0,1.0,,,,
27.075,118.175,21,1891.21,1870.24,0.013814,1.0007,,,0.0,1.0,,,,
27.075,118.425,24,1906.24,1887.94,0.024675,1.0007,,,0.0,1.0,,,,
27.075,118.675,7,1883.89,1866.47,0.004666,0.9996,,,0.0,1.0,,,,
27.075,118.925,6,1867.18,1848.31,0.003784,1.0007,,,0.0,1.0,,,,
27.075,119.175,3,1890.58,1869.19,0.005385,1.0007,,,0.0,1.0,,,,
27.075,120.425,3,1857.31,1841.41,0.011382,1.0007,0.008382,0.082422,0.0067,0.9933,,,,0.0067
27.075,120.675,16,1875.2,1866.55,5.7e-05,0.9996,,,0.0,1.0,,,,
27.075,120.925,16,1849.85,1842.75,0.0,1.0007,,,0.0,1.0,,,,
27.075,121.175,24,1858.69,1851.56,0.0,1.0007,,,0.0,1.0,,,,
27.075,121.425,25,1859.95,1852.82,0.0,0.9996,,,0.0,1.0,,,,
27.075,121.675,22,1864.09,1856.94,0.0,1.0007,,,0.0,1.0,,,,
27.075,121.925,9,1864.7,1857.54,0.0,1.0007,,,0.0,1.0,,,,
27.075,122.175,1,1849.41,1842.31,0.0,0.9996,,,0.0,1.0,,,,
27.075,122.425,2,1863.21,1856.06,0.0,1.0007,,,0.0,1.0,,,,
