centre_lat,centre_lon,sounding_count,eastward_wind_mean,eastward_wind_count,northward_wind_mean,northward_wind_count,solar_zenith_angle_mean,solar_zenith_angle_count,surface_albedo_NIR_mean,surface_albedo_NIR_count,surface_albedo_SWIR_mean,surface_albedo_SWIR_count,surface_altitude_mean,surface_altitude_count,surface_pressure_mean,surface_pressure_count,xch4_apriori_mean,xch4_apriori_count,xch4_departure_mean,xch4_departure_count
30.8250,122.1750,4,-1.95627,4,8.26321,4,19.5993,4,0.0644293,4,-0.0340786,4,0,4,100655,4,1847.8,4,11.6225,4
30.8250,122.4250,6,-1.84616,6,8.15329,6,18.1522,6,0.0446639,6,-0.0374402,6,0,6,100813,6,1851.88,6,6.73281,6
30.5750,114.9250,89,-0.479286,89,-1.03434,89,43.9783,89,0.208051,89,0.0954686,89,42.4979,89,101429,89,1876.03,89,18.9008,89
30.5750,115.1750,196,-0.20435,196,-0.665101,196,44.4602,196,0.207647,196,0.0957264,196,62.3965,196,101244,196,1872.47,196,17.5087,196
30.5750,115.4250,147,-0.0536912,147,-0.565242,147,45.1927,147,0.203817,147,0.083516,147,92.8031,147,100908,147,1870.75,147,17.2564,147
30.5750,115.6750,32,-0.178076,32,-0.883579,32,41.4833,32,0.198016,32,0.0625903,32,156.566,32,99986.6,32,1873.03,32,13.4533,32
30.5750,115.9250,4,-2.14131,4,0.0876465,4,34.0098,4,0.214727,4,0.0586118,4,230.522,4,99002.2,4,1863.53,4,8.04488,4
30.5750,116.1750,8,-0.737621,8,-0.796401,8,47.5375,8,0.151519,8,0.0438475,8,119.288,8,100551,8,1865.98,8,-0.863509,8
30.5750,116.4250,124,-1.48012,124,-0.924546,124,43.5973,124,0.239032,124,0.0908626,124,43.0624,124,101437,124,1874.18,124,21.3002,124
30.5750,116.6750,262,-1.28431,262,-1.17115,262,43.5219,262,0.241568,262,0.0874378,262,41.1741,262,101471,262,1873.36,262,18.5714,262
30.5750,116.9250,131,-1.35647,131,-1.79727,131,45.7463,131,0.21041,131,0.0799356,131,63.2694,131,101390,131,1871.19,131,22.692,131
30.5750,117.1750,9,-0.977041,9,-2.01356,9,47.1694,9,0.176677,9,0.0722452,9,19.0965,9,102214,9,1870.85,9,20.6397,9
30.5750,117.4250,77,-1.21358,77,-2.12133,77,40.2662,77,0.224728,77,0.0695416,77,38.245,77,101461,77,1876.69,77,30.9927,77
30.5750,117.6750,49,-0.775047,49,-1.65437,49,41.5195,49,0.214644,49,0.0623489,49,64.186,49,101154,49,1874.28,49,32.505,49
30.5750,117.9250,52,0.0398138,52,-1.06564,52,45.3755,52,0.208822,52,0.0715176,52,56.3537,52,101399,52,1870.84,52,24.8021,52
30.5750,118.1750,31,-0.148473,31,-1.11559,31,45.0078,31,0.201349,31,0.0681553,31,101.564,31,100842,31,1865.59,31,21.4849,31
30.5750,118.4250,38,-0.184498,38,-1.27226,38,47.2337,38,0.196008,38,0.0711397,38,107.413,38,100895,38,1864.46,38,27.7155,38
30.5750,118.6750,7,-1.21424,7,-0.831933,7,51.2552,7,0.167214,7,0.0535001,7,201.748,7,99913.8,7,1862.56,7,21.3645,7
30.5750,118.9250,97,-0.319189,97,-1.26045,97,47.113,97,0.184003,97,0.065525,97,142.404,97,100614,97,1862.81,97,25.264,97
30.5750,119.1750,61,0.0646199,61,-1.1053,61,48.1028,61,0.193316,61,0.0674343,61,153.665,61,100524,61,1861.44,61,21.5557,61
30.5750,119.4250,39,0.15338,39,-1.28718,39,45.7527,39,0.193662,39,0.0604475,39,144.986,39,100467,39,1861.3,39,24.2538,39
30.5750,119.6750,57,0.909902,57,-1.38335,57,48.5772,57,0.197182,57,0.0734153,57,74.0781,57,101357,57,1861.15,57,24.6992,57
30.5750,119.9250,57,0.545662,57,-1.01232,57,43.3261,57,0.200579,57,0.067367,57,51.0972,57,101511,57,1863.49,57,32.2706,57
30.5750,120.1750,107,0.779368,107,-0.95743,107,38.9178,107,0.179293,107,0.0658005,107,7.42212,107,101630,107,1865.58,107,30.7733,107
30.5750,120.4250,119,0.96693,119,-1.28439,119,43.7214,119,0.208779,119,0.0826692,119,6.43361,119,101947,119,1864.74,119,35.8712,119
30.5750,120.6750,102,1.8112,102,-1.31132,102,45.9555,102,0.218648,102,0.0842025,102,6.29617,102,101774,102,1866.15,102,39.9878,102
30.5750,120.9250,60,1.44024,60,-1.17908,60,42.8805,60,0.230906,60,0.079173,60,6.26493,60,101781,60,1865.85,60,33.5287,60
30.5750,121.1750,2,0.745102,2,-0.873647,2,45.6145,2,0.219698,2,0.071113,2,5.70764,2,102025,2,1866.03,2,45.7191,2
30.5750,121.4250,10,-5.30991,10,3.50294,10,17.4396,10,0.0834935,10,-0.0430519,10,0,10,100723,10,1858.34,10,9.95156,10
30.5750,121.6750,5,-0.867623,5,-1.08211,5,23.6174,5,0.124895,5,0.0137631,5,0.197688,5,100852,5,1862.95,5,51.1843,5
30.5750,121.9250,3,2.75745,3,1.45679,3,14.1681,3,0.0520807,3,-0.0391894,3,0,3,100283,3,1853.85,3,32.7396,3
30.5750,122.1750,1,1.09824,1,-4.47787,1,27.8424,1,0.0454713,1,-0.0355267,1,0,1,100261,1,1876.3,1,68.608,1
30.5750,122.4250,1,-0.520838,1,9.39553,1,19.5848,1,0.0282964,1,-0.0374631,1,0,1,100732,1,1847.25,1,6.56127,1
30.3250,114.9250,38,-0.301814,38,-1.66079,38,39.4672,38,0.192879,38,0.0829124,38,48.7978,38,101189,38,1881.9,38,18.6934,38
30.3250,115.1750,77,-0.38188,77,-1.18805,77,41.3189,77,0.212012,77,0.0852917,77,57.3679,77,101126,77,1877.47,77,14.9262,77
30.3250,115.4250,172,0.0095708,172,-0.600886,172,45.4745,172,0.20749,172,0.0918913,172,73.5821,172,101099,172,1873,172,19.0209,172
30.3250,115.6750,67,-0.166228,67,-0.616285,67,47.3427,67,0.192054,67,0.0855298,67,100.942,67,100908,67,1869.54,67,17.872,67
30.3250,115.9250,18,-1.00378,18,-0.35892,18,45.3087,18,0.21611,18,0.0886689,18,79.3169,18,101089,18,1872.83,18,19.7862,18
30.3250,116.1750,136,-1.79228,136,-1.15212,136,43.165,136,0.225378,136,0.0848551,136,55.4183,136,101305,136,1874.39,136,19.8796,136
30.3250,116.4250,162,-1.5598,162,-1.1851,162,41.4732,162,0.238682,162,0.0841756,162,55.7558,162,101145,162,1875.81,162,19.5382,162
30.3250,116.6750,65,-1.22235,65,-1.43381,65,39.5578,65,0.256178,65,0.0868151,65,21.0465,65,101506,65,1877.54,65,18.7041,65
30.3250,116.9250,42,-1.06788,42,-2.01266,42,39.2784,42,0.238848,42,0.0713315,42,20.709,42,101422,42,1878.47,42,24.6061,42
30.3250,117.1750,78,-0.604707,78,-1.88694,78,41.5325,78,0.218716,78,0.0615983,78,94.0013,78,100744,78,1872.19,78,27.7045,78
30.3250,117.4250,14,-1.12415,14,-2.24222,14,40.2138,14,0.222976,14,0.0674024,14,65.1239,14,101137,14,1870.91,14,26.5945,14
30.3250,117.6750,5,0.20118,5,-0.516882,5,42.7119,5,0.170548,5,0.0483603,5,205.185,5,99430,5,1869.31,5,18.2921,5
30.3250,117.9250,2,-2.19332,2,-1.80669,2,52.3677,2,0.168979,2,0.0544395,2,176.624,2,100196,2,1865.33,2,-0.518408,2
30.3250,118.1750,12,-0.394435,12,-0.855345,12,50.7765,12,0.182702,12,0.06178,12,217.782,12,99625.5,12,1862.68,12,16.6811,12
30.3250,118.4250,9,0.0845239,9,-0.362747,9,46.0593,9,0.189873,9,0.0659409,9,258.536,9,98911.4,9,1860.41,9,24.5372,9
30.3250,118.6750,9,-0.5967,9,-0.774803,9,50.9644,9,0.165528,9,0.0586002,9,270.941,9,99088.7,9,1861.38,9,14.1397,9
30.3250,118.9250,7,-0.995209,7,-1.37745,7,44.1429,7,0.18149,7,0.0523575,7,246.157,7,99316.6,7,1861.74,7,18.5748,7
30.3250,119.1750,9,-0.479814,9,-0.705817,9,49.3623,9,0.185891,9,0.0666295,9,229.909,9,99538.6,9,1858.86,9,15.157,9
30.3250,119.4250,33,-0.0656396,33,-0.00232017,33,43.1446,33,0.188646,33,0.0556925,33,206.41,33,99679.7,33,1860.13,33,24.677,33
30.3250,119.6750,48,-0.0221596,48,-0.549607,48,45.013,48,0.191323,48,0.0650446,48,133.905,48,100474,48,1861.99,48,32.7374,48
30.3250,119.9250,108,0.373229,108,-1.15803,108,44.6622,108,0.199494,108,0.0712756,108,37.2084,108,101513,108,1865.98,108,30.9209,108
30.3250,120.1750,60,0.603674,60,-1.01214,60,45.8026,60,0.173583,60,0.0754595,60,22.7229,60,101785,60,1866.12,60,44.0958,60
30.3250,120.4250,17,0.658283,17,-1.01219,17,47.316,17,0.187614,17,0.0944059,17,9.38732,17,101983,17,1866.12,17,41.5204,17
30.3250,120.6750,2,2.96229,2,-1.05892,2,42.0287,2,0.193444,2,0.0772143,2,8.45469,2,101393,2,1869.25,2,46.7975,2
30.3250,120.9250,2,0.0544153,2,0.187562,2,48.0917,2,0.193763,2,0.0447672,2,4.2612,2,102318,2,1863.65,2,18.1001,2
30.3250,121.1750,15,1.23196,15,-1.03763,15,49.0904,15,0.186687,15,0.0926431,15,5.95206,15,102123,15,1863.37,15,33.4989,15
30.3250,121.4250,6,1.23765,6,-1.69174,6,40.31,6,0.166997,6,0.0834828,6,4.87911,6,101790,6,1866.15,6,34.2413,6
30.3250,121.6750,4,-0.221855,4,0.614913,4,15.08,4,0.0380311,4,-0.0424718,4,0.0151163,4,100540,4,1856.87,4,40.9909,4
30.3250,121.9250,3,-5.42409,3,-1.09254,3,17.6465,3,0.0218664,3,-0.0479517,3,0,3,100415,3,1860.59,3,3.5001,3
30.3250,122.1750,3,-0.594416,3,-3.26552,3,30.7638,3,0.0689959,3,-0.0189166,3,2.18779,3,100920,3,1865.63,3,29.8151,3
30.3250,122.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
30.0750,114.9250,74,-0.575877,74,-0.825005,74,43.0609,74,0.201852,74,0.0937424,74,43.3208,74,101366,74,1876.47,74,21.3664,74
30.0750,115.1750,3,-0.806451,3,-1.82407,3,28.8067,3,0.203371,3,0.0572599,3,25.9411,3,100776,3,1893.9,3,11.7975,3
30.0750,115.4250,77,-0.472077,77,-0.686016,77,43.4772,77,0.203451,77,0.0855411,77,41.269,77,101404,77,1876.31,77,18.823,77
30.0750,115.6750,67,-0.832473,67,-0.537018,67,43.3171,67,0.219007,67,0.0927126,67,71.5851,67,101049,67,1875.33,67,18.0428,67
30.0750,115.9250,80,-2.01975,80,-1.41578,80,39.0111,80,0.244079,80,0.0984489,80,41.6957,80,101240,80,1878.81,80,20.9075,80
30.0750,116.1750,63,-1.63142,63,-1.18597,63,42.9371,63,0.217246,63,0.09827,63,50.1256,63,101340,63,1875.03,63,19.9267,63
30.0750,116.4250,5,-3.11864,5,-3.43231,5,34.9886,5,0.236207,5,0.0670617,5,14.7896,5,101321,5,1884.53,5,39.6992,5
30.0750,116.6750,29,-1.54019,29,-2.59168,29,42.7278,29,0.238383,29,0.103438,29,22.669,29,101541,29,1877.27,29,27.8496,29
30.0750,116.9250,40,-1.1176,40,-2.62741,40,44.0754,40,0.201601,40,0.0684482,40,40.8369,40,101563,40,1872.59,40,23.3272,40
30.0750,117.1750,16,-0.443523,16,-1.95635,16,45.7756,16,0.20682,16,0.0707376,16,114.746,16,100786,16,1868.53,16,19.9645,16
30.0750,117.4250,1,-2.87127,1,-2.25073,1,40.2035,1,0.18131,1,0.034509,1,260.338,1,99411.3,1,1872.05,1,3.51752,1
30.0750,117.6750,3,-0.89222,3,-0.438897,3,54.4683,3,0.17795,3,0.0510304,3,307.152,3,98934.7,3,1858.38,3,17.8483,3
30.0750,117.9250,11,-0.027117,11,-0.833037,11,44.1262,11,0.176021,11,0.0439061,11,310.472,11,98316.3,11,1862.86,11,30.5552,11
30.0750,118.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
30.0750,118.4250,24,-0.401256,24,-0.573682,24,45.2158,24,0.195939,24,0.0633592,24,211.462,24,99475.4,24,1863.99,24,23.5271,24
30.0750,118.6750,9,-0.189098,9,-1.02629,9,42.4978,9,0.188021,9,0.0680138,9,214.463,9,99410.9,9,1864.81,9,22.9001,9
30.0750,118.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
30.0750,119.1750,18,-0.706542,18,-0.204471,18,45.6392,18,0.187134,18,0.0534136,18,199.015,18,99745.1,18,1859.62,18,26.687,18
30.0750,119.4250,17,-0.326848,17,-0.773685,17,44.9336,17,0.187104,17,0.0563326,17,167.52,17,100017,17,1864.55,17,27.9265,17
30.0750,119.6750,34,0.565306,34,-0.942307,34,44.162,34,0.190864,34,0.0545424,34,142.586,34,100230,34,1863.66,34,31.4022,34
30.0750,119.9250,26,0.649951,26,-0.630435,26,43.4135,26,0.178708,26,0.0609764,26,89.8715,26,100730,26,1867.35,26,41.1571,26
30.0750,120.1750,34,0.713508,34,-0.718973,34,40.905,34,0.178062,34,0.0692752,34,30.6232,34,101314,34,1867.84,34,35.2948,34
30.0750,120.4250,80,0.689555,80,-0.809211,80,46.4523,80,0.16788,80,0.0768083,80,30.2712,80,101641,80,1865.3,80,39.0425,80
30.0750,120.6750,76,1.12438,76,-1.23617,76,42.9557,76,0.180385,76,0.0716407,76,18.706,76,101590,76,1867.16,76,39.8647,76
30.0750,120.9250,66,1.36165,66,-1.18583,66,42.014,66,0.202737,66,0.0698089,66,25.0408,66,101466,66,1866.52,66,38.0846,66
30.0750,121.1750,67,1.88728,67,-1.31775,67,47.3346,67,0.182573,67,0.084166,67,19.2775,67,101840,67,1864.46,67,36.69,67
30.0750,121.4250,49,1.4469,49,-1.81964,49,44.0421,49,0.204828,49,0.0732244,49,32.9802,49,101496,49,1864.23,49,35.8568,49
30.0750,121.6750,3,0.200832,3,-2.58553,3,35.756,3,0.133751,3,0.0195517,3,2.3762,3,101243,3,1861.71,3,50.3385,3
30.0750,121.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
30.0750,122.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
30.0750,122.4250,1,-0.109096,1,9.719,1,19.2796,1,0.0605515,1,-0.0364646,1,0,1,100729,1,1846.97,1,13.3454,1
29.8250,114.9250,20,-0.518033,20,-1.62736,20,44.4376,20,0.208732,20,0.0816766,20,52.3261,20,101273,20,1876.36,20,15.2044,20
29.8250,115.1750,60,-0.703287,60,-1.49378,60,41.9543,60,0.215839,60,0.0745404,60,54.815,60,101101,60,1877.02,60,16.164,60
29.8250,115.4250,10,-1.10897,10,-2.22413,10,41.3687,10,0.196325,10,0.0560341,10,98.8643,10,100710,10,1877.09,10,18.0696,10
29.8250,115.6750,7,-1.51056,7,-1.29227,7,49.3037,7,0.194712,7,0.069057,7,106.077,7,100915,7,1868.96,7,24.4649,7
29.8250,115.9250,37,-1.62919,37,-1.81468,37,38.22,37,0.251013,37,0.0905035,37,13.8637,37,101330,37,1882.69,37,15.4515,37
29.8250,116.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.8250,116.4250,51,-1.27634,51,-3.14092,51,41.143,51,0.213051,51,0.0645248,51,86.9289,51,100847,51,1873.54,51,18.9191,51
29.8250,116.6750,95,-0.657801,95,-2.3676,95,44.1383,95,0.211266,95,0.0561243,95,117.882,95,100555,95,1870.66,95,23.2446,95
29.8250,116.9250,70,-0.25864,70,-1.46874,70,46.4076,70,0.217849,70,0.050662,70,131.155,70,100503,70,1868,70,19.9791,70
29.8250,117.1750,94,-0.750145,94,-1.079,94,43.9365,94,0.207811,94,0.0398554,94,199.108,94,99605.9,94,1867.23,94,22.6851,94
29.8250,117.4250,118,-0.747596,118,-0.926967,118,43.0434,118,0.215137,118,0.0387178,118,166.746,118,99890.4,118,1868.06,118,20.7455,118
29.8250,117.6750,79,-0.632269,79,-0.86082,79,44.7983,79,0.197406,79,0.0447417,79,203.891,79,99560.2,79,1866.05,79,26.5416,79
29.8250,117.9250,106,-0.737462,106,-0.895323,106,43.0871,106,0.196495,106,0.044984,106,267.088,106,98805.8,106,1863.07,106,23.5838,106
29.8250,118.1750,97,-1.11913,97,-0.900251,97,42.0173,97,0.201432,97,0.0669633,97,181.384,97,99719.2,97,1866.52,97,24.4886,97
29.8250,118.4250,121,-0.724583,121,-0.840526,121,42.7109,121,0.188272,121,0.062634,121,172.561,121,99856.1,121,1866.07,121,24.1328,121
29.8250,118.6750,12,0.0811694,12,-0.640102,12,47.9263,12,0.168244,12,0.0542151,12,225.966,12,99436.3,12,1864.8,12,23.9406,12
29.8250,118.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.8250,119.1750,2,0.650843,2,-1.02362,2,37.6742,2,0.182236,2,0.0388119,2,231.998,2,98764.3,2,1870.93,2,27.7133,2
29.8250,119.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.8250,119.6750,11,0.293419,11,-0.501752,11,46.0746,11,0.163445,11,0.0595071,11,78.6887,11,101148,11,1866.5,11,28.8036,11
29.8250,119.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.8250,120.1750,55,0.29031,55,-0.599636,55,42.9315,55,0.189791,55,0.0678677,55,73.756,55,100893,55,1866.87,55,40.3344,55
29.8250,120.4250,71,0.893603,71,-0.700043,71,42.8214,71,0.193753,71,0.0590256,71,64.063,71,100999,71,1866.53,71,41.4042,71
29.8250,120.6750,11,1.41078,11,-1.39456,11,43.2911,11,0.175101,11,0.0514745,11,67.4457,11,101022,11,1866.72,11,42.2847,11
29.8250,120.9250,49,0.799769,49,-0.988109,49,43.6847,49,0.198983,49,0.0552061,49,64.8647,49,101044,49,1865.04,49,37.3241,49
29.8250,121.1750,2,1.86147,2,-1.11042,2,34.8827,2,0.195792,2,0.0385605,2,492.577,2,95588.7,2,1866.58,2,77.1033,2
29.8250,121.4250,76,0.60262,76,-1.6517,76,46.0723,76,0.192868,76,0.081177,76,14.6461,76,101765,76,1863.39,76,33.6444,76
29.8250,121.6750,26,0.667761,26,-2.08196,26,43.9995,26,0.184664,26,0.0820516,26,17.8356,26,101562,26,1866.23,26,41.6984,26
29.8250,121.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.8250,122.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.8250,122.4250,1,1.76819,1,10.3949,1,18.26,1,0.0214169,1,-0.0346001,1,0,1,99990.7,1,1858.1,1,21.5602,1
29.5750,114.9250,21,-0.264944,21,-1.74001,21,44.9915,21,0.192931,21,0.0635413,21,122.761,21,100540,21,1872.92,21,18.5972,21
29.5750,115.1750,7,-0.189544,7,-1.55012,7,37.7645,7,0.218031,7,0.061822,7,126.163,7,100109,7,1866.24,7,15.9683,7
29.5750,115.4250,3,0.866964,3,-0.517697,3,52.2479,3,0.184815,3,0.0806902,3,103.643,3,101047,3,1864.59,3,27.3964,3
29.5750,115.6750,84,-0.84151,84,-1.84655,84,46.2088,84,0.208116,84,0.0693385,84,98.9361,84,100910,84,1872.11,84,27.6935,84
29.5750,115.9250,31,-0.495833,31,-1.73768,31,46.5947,31,0.20866,31,0.0690905,31,86.9906,31,101109,31,1871.9,31,20.7367,31
29.5750,116.1750,10,-0.067077,10,-3.46684,10,47.4005,10,0.216658,10,0.0922592,10,43.7803,10,101517,10,1871.99,10,17.4029,10
29.5750,116.4250,134,-0.502118,134,-2.20477,134,46.2632,134,0.217675,134,0.0723747,134,90.8158,134,100899,134,1871.73,134,21.162,134
29.5750,116.6750,203,-0.462302,203,-1.79567,203,45.4743,203,0.229534,203,0.063906,203,75.5351,203,101094,203,1871.68,203,21.7093,203
29.5750,116.9250,121,-0.352376,121,-1.70709,121,44.1215,121,0.233438,121,0.0516976,121,118.591,121,100548,121,1869.39,121,22.9863,121
29.5750,117.1750,108,-0.667966,108,-1.33728,108,44.2664,108,0.223038,108,0.0438092,108,127.617,108,100392,108,1869.13,108,16.768,108
29.5750,117.4250,65,-0.436639,65,-0.90153,65,44.9534,65,0.213065,65,0.0477726,65,126.49,65,100428,65,1868.53,65,20.9498,65
29.5750,117.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.5750,117.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.5750,118.1750,54,-0.963675,54,-1.0818,54,42.6524,54,0.200024,54,0.0543965,54,190.548,54,99633.5,54,1866.37,54,25.0017,54
29.5750,118.4250,13,-0.581626,13,-1.09087,13,46.3853,13,0.190997,13,0.0566648,13,178.909,13,99945.5,13,1863.94,13,19.0755,13
29.5750,118.6750,10,-1.67447,10,-1.51672,10,38.7706,10,0.186381,10,0.0431245,10,171.914,10,99517,10,1871.93,10,26.5563,10
29.5750,118.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.5750,119.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.5750,119.4250,11,0.327553,11,-0.291199,11,43.4091,11,0.17693,11,0.0568707,11,95.8755,11,100560,11,1865.63,11,32.2936,11
29.5750,119.6750,3,0.23901,3,-0.544266,3,49.47,3,0.174247,3,0.0595188,3,106.451,3,100856,3,1862.91,3,40.4392,3
29.5750,119.9250,23,0.0522211,23,-0.940168,23,45.5957,23,0.184186,23,0.0799199,23,147.506,23,100331,23,1864.52,23,34.7939,23
29.5750,120.1750,61,0.126218,61,-0.833973,61,43.6713,61,0.192858,61,0.0668625,61,70.4254,61,101046,61,1865.87,61,35.6837,61
29.5750,120.4250,26,0.688199,26,-0.820435,26,47.1178,26,0.190909,26,0.0560901,26,126.855,26,100498,26,1863.21,26,39.4963,26
29.5750,120.6750,37,0.616222,37,-1.09442,37,44.9684,37,0.20042,37,0.0766352,37,70.9012,37,101043,37,1864.57,37,39.6088,37
29.5750,120.9250,61,0.972447,61,-1.31767,61,45.576,61,0.191847,61,0.0746808,61,102.174,61,100744,61,1863.54,61,39.4113,61
29.5750,121.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.5750,121.4250,12,0.470117,12,-0.753076,12,44.3246,12,0.206237,12,0.0773275,12,35.5784,12,101396,12,1862.49,12,38.7246,12
29.5750,121.6750,1,-0.0431759,1,-2.58855,1,47.4415,1,0.17355,1,0.0410746,1,42.4593,1,101820,1,1862.29,1,-0.216018,1
29.5750,121.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.5750,122.1750,1,-0.541957,1,7.78854,1,12.6857,1,0.0722223,1,0.0309474,1,0.0235849,1,100613,1,1850.39,1,-6.37466,1
29.5750,122.4250,32,-0.472617,32,7.13204,32,18.5085,32,0.0172799,32,-0.0421596,32,0.000147406,32,100445,32,1853.03,32,-0.287216,32
29.3250,114.9250,37,-0.618737,37,-1.01977,37,46.797,37,0.183557,37,0.0529454,37,113.905,37,100699,37,1870.88,37,13.2274,37
29.3250,115.1750,13,-0.12935,13,-1.332,13,47.5441,13,0.191311,13,0.0616438,13,131.255,13,100535,13,1870.98,13,19.9907,13
29.3250,115.4250,41,-0.737089,41,-1.70788,41,45.5762,41,0.193962,41,0.0563891,41,103.315,41,100817,41,1872.55,41,18.4735,41
29.3250,115.6750,165,-0.641772,165,-1.40225,165,46.7565,165,0.218685,165,0.0722252,165,74.8751,165,101200,165,1872.6,165,25.0266,165
29.3250,115.9250,36,-0.444201,36,-2.31698,36,45.568,36,0.211868,36,0.0736508,36,64.517,36,101320,36,1874.63,36,20.2339,36
29.3250,116.1750,3,-0.730309,3,-5.42412,3,49.78,3,0.200636,3,0.0708032,3,55.4944,3,101532,3,1866.78,3,-7.9644,3
29.3250,116.4250,81,-0.551884,81,-1.84807,81,45.8278,81,0.219326,81,0.070692,81,73.8708,81,101058,81,1872.05,81,24.8629,81
29.3250,116.6750,68,-0.324634,68,-2.01376,68,45.5818,68,0.242722,68,0.0866938,68,34.8903,68,101482,68,1874.19,68,18.848,68
29.3250,116.9250,171,-0.452808,171,-1.55229,171,44.1568,171,0.239545,171,0.0650114,171,65.7805,171,101122,171,1871.94,171,18.7236,171
29.3250,117.1750,179,-0.556425,179,-1.34342,179,44.3787,179,0.218667,179,0.068998,179,82.7081,179,100948,179,1870.72,179,20.7137,179
29.3250,117.4250,109,-0.751252,109,-0.929913,109,44.6787,109,0.218686,109,0.0500827,109,141.212,109,100280,109,1868.81,109,17.7114,109
29.3250,117.6750,165,-1.21739,165,-0.469569,165,42.41,165,0.211249,165,0.0443997,165,169.985,165,99865.2,165,1867.16,165,19.2251,165
29.3250,117.9250,107,-1.02866,107,-0.729374,107,44.3283,107,0.201858,107,0.0448417,107,170.191,107,99985.8,107,1866.32,107,19.2893,107
29.3250,118.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.3250,118.4250,1,1.0351,1,1.71293,1,56.6597,1,0.182302,1,0.0687601,1,183.813,1,100152,1,1856.94,1,26.4246,1
29.3250,118.6750,18,-1.25059,18,-0.736221,18,44.0977,18,0.154773,18,0.0370765,18,158.018,18,100024,18,1868.64,18,15.4444,18
29.3250,118.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.3250,119.1750,20,0.104153,20,-0.71063,20,39.7596,20,0.212027,20,0.0664229,20,104.156,20,100581,20,1865.93,20,23.3712,20
29.3250,119.4250,79,0.311068,79,-0.3925,79,39.6292,79,0.210495,79,0.0760632,79,63.7121,79,100969,79,1864.42,79,22.3103,79
29.3250,119.6750,19,0.240795,19,-0.898475,19,39.8628,19,0.199645,19,0.0617424,19,129.846,19,100245,19,1862.78,19,25.2269,19
29.3250,119.9250,59,0.270002,59,-0.474276,59,49.6188,59,0.180906,59,0.086297,59,102.129,59,101060,59,1862.88,59,34.6714,59
29.3250,120.1750,44,0.416077,44,-0.886596,44,48.3046,44,0.174718,44,0.0868441,44,106.658,44,100922,44,1863.72,44,35.0594,44
29.3250,120.4250,15,0.954844,15,-0.694604,15,46.9839,15,0.193651,15,0.0841923,15,147.08,15,100368,15,1861.5,15,38.8014,15
29.3250,120.6750,6,1.73924,6,-1.5337,6,44.4779,6,0.197708,6,0.0563549,6,550.683,6,95447.7,6,1860.1,6,47.2408,6
29.3250,120.9250,9,1.37809,9,-1.45689,9,43.3073,9,0.2109,9,0.0531285,9,343.928,9,97680.9,9,1860.01,9,29.65,9
29.3250,121.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.3250,121.4250,7,-0.226449,7,-1.51394,7,46.0799,7,0.198369,7,0.0726326,7,78.4735,7,101063,7,1863.64,7,44.1907,7
29.3250,121.6750,2,-0.304453,2,-2.5344,2,47.1923,2,0.180637,2,0.0461577,2,49.1113,2,101731,2,1862.03,2,18.6406,2
29.3250,121.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.3250,122.1750,10,-0.806533,10,2.4838,10,18.5683,10,0.0115273,10,-0.0381453,10,0,10,100454,10,1855.29,10,19.1754,10
29.3250,122.4250,28,0.882204,28,7.0825,28,17.9479,28,0.0129769,28,-0.0420199,28,0,28,100295,28,1853.47,28,8.50472,28
29.0750,114.9250,21,-0.504724,21,-1.12174,21,45.8721,21,0.190783,21,0.0523194,21,160.658,21,100056,21,1871.69,21,14.2071,21
29.0750,115.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.0750,115.4250,4,-1.18684,4,-1.72433,4,47.1877,4,0.199319,4,0.0466589,4,146.295,4,100475,4,1869.46,4,15.7979,4
29.0750,115.6750,129,-0.71943,129,-1.43913,129,46.5916,129,0.217583,129,0.0854398,129,38.3388,129,101601,129,1874.03,129,21.2988,129
29.0750,115.9250,61,-1.02504,61,-2.17225,61,39.8999,61,0.249909,61,0.0826236,61,21.8682,61,101318,61,1879.57,61,23.8605,61
